buyin;code;name;unit;size;cost;price;tax
8104;PC11411;LAPTOP.ASUS NB X540SA-XX433 ,SAFA0082;COP;2;28333.3333;28333.3333;0.2
8105;ALT11420;ALTOPALANT.OMEGA 2.1 ,5W ,SBDZ2006;COP;10;1581;1581;0.2
8098;624;Reklame, publicitet;;0;0;0;0
8099;624;Reklame, publicitet;;0;0;0;0.2
8100;624;Reklame, publicitet;;0;0;0;0.2
8101;2181;Mobilje dhe orendi;;0;0;0;0.2
8102;2181;Mobilje dhe orendi;;0;0;0;0.2
8228;624;Reklame, publicitet/Euro;;0;0;0;0.2
8229;624;Reklame, publicitet/Euro;;0;0;0;0.2
8230;624;Reklame, publicitet;;0;0;0;0.2
8231;618;Te ndryshme;;0;0;0;0.2
8232;618;Te ndryshme;;0;0;0;0.2
8233;618;Te ndryshme;;0;0;0;0.2
8234;618;Te ndryshme;;0;0;0;0.2
8241;PERZ11530;PERZIERES.KENWOOD HM680;COP;24;54;54;0.2
8236;616;SIGURIME;;0;0;0;0.2
8237;616;SIGURIME;;0;0;0;0.2
8238;616;SIGURIME;;0;0;0;0.2
8239;624;Reklame, publicitet/Euro;;0;0;0;0.2
8240;626;Shpz.postare e telekom.;;0;0;0;0
8241;PERZ11531;PERZIERES.KENWOOD HM530;COP;44;20;20;0.2
8241;SHTR10488;SHTRYDHESE.PHILIPS HR183600 ,550W;COP;50;51;51;0.2
8241;PERZ9901;PERZIERES.PHILIPS HR2100 ,400W;COP;50;24;24;0.2
8241;PERZ11532;PERZIERES.PHILIPS HR2738;COP;50;13.5;13.5;0.2
8241;FSH9699;FSHESE.PHILIPS FC9323/09;COP;100;72;72;0.2
8241;MAK8793;MAKINE QETHJE.PHILIPS HC342015 ,10 POZICIONE;COP;50;16.5;16.5;0.2
8241;MAK11533;MAKINE QETHJE.PHILIPS BG2036/32;COP;50;27.5;27.5;0.2
8241;MAK11534;MAKINE QETHJE.PHILIPS BT5205/16;COP;25;37.8;37.8;0.2
8241;6271;Transporte per blerje/Euro;;0;0;0;0
8110;PR11293;PRINTER.HP MFP M125 ,SCDC0182,,SKANER,COPIER;COP;3;13405.0666;13405.0666;0.2
8110;PR9633;PRINTER.HP ,CP1025NW COLOR LASERJET PRO,WIRELESS,SCDB0307;COP;4;19316.5333;19316.5333;0.2
8111;UPS11416;UPS.APC  UPS 700 VA / 390W ,BX700UI ,SFBA0016;COP;8;9520;9520;0.2
8242;6271;Transporte per blerje/Euro;;0;0;0;0
8243;6271;Transporte per blerje/Euro;;0;0;0;0
8244;618;Te ndryshme;;0;0;0;0
8105;HD8952;HARD DRIVE.VERBATIM ,1TB ,USB ,SIFM0079;COP;2;5891.0666;5891.0666;0.2
8105;HD11417;HARD DRIVE.VERBATIM 1TB ,SIFM0082;COP;1;6955.2666;6955.2666;0.2
8106;KAB11412;KABELL.ALS-PC-S ALLSTRONG ,SHFC0501;COP;10;68;68;0.2
8106;KAB11413;KABELL.ALS-PS-S ALLSTRONG,SHFC0502;COP;10;90.6666;90.6666;0.2
8106;KAB11414;KABELL.ALS-PC-S ALLSTRONG ,SHFC0503;COP;10;113.3333;113.3333;0.2
8106;KAB11415;KABELL.ALS-PC-S ALLSTRONG ,SHFC0504;COP;10;154.1333;154.1333;0.2
8106;UPS11416;UPS.APC  UPS 700 VA / 390W ,BX700UI ,SFBA0016;COP;2;9520;9520;0.2
8107;PR11293;PRINTER.HP MFP M125 ,SCDC0182,,SKANER,COPIER;COP;2;13405.0666;13405.0666;0.2
8107;PR9633;PRINTER.HP ,CP1025NW COLOR LASERJET PRO,WIRELESS,SCDB0307;COP;2;19316.5333;19316.5333;0.2
8108;MON11399;MONITOR.LENOVO LI2215 ,21.5'',65CCAAC6EU,SBAA0005;COP;2;10766.6666;10766.6666;0.2
8108;MON11400;MONITOR.DELL SE2216H ,21.5'' ,SBAI0572;COP;2;12353.3333;12353.3333;0.2
8108;PC11338;PC.HP PC 280G2 MT ,INTEL CELERON ,G3900,SACB0466;COP;2;30373.3333;30373.3333;0.2
8108;PC11401;PC.HP PC 280G2 MT,INTELCORE ,i3-6100 ,V7Q89EA,SACB0460;COP;1;40233.3333;40233.3333;0.2
8108;PC11402;PC.HP PC PRO 400G3 MT ,INTELCORE i5-6500,,P5K07EA,SACB0666;COP;1;54626.6666;54626.6666;0.2
8108;PC11403;PC.LENOVO PC 200-01IBW ,i3-5005U,90FA005FRI,SAAB0304;COP;2;37966.6666;37966.6666;0.2
8108;KAB7817;KABELL.IC CABLE USB 2.0 HI-SPEED 1.8M ,SHBZ0101;COP;3;219.8666;219.8666;0.2
8108;KAB10052;KABELL.LOGILINK HDMI ,3M ,CH0038 ,SHBZ0032;COP;10;279.9333;279.9333;0.2
8108;KAB11404;KABELL.LOGLINK CH0039 ,HDMI,5M ,SHAA1001;COP;10;592.7333;592.7333;0.2
8108;MOD11050;MODEM.TRENDNET TEW-711BR ,N150,WIRELESS ,SGZA0603;COP;5;1700;1700;0.2
8108;SHP10724;SHPERNDARES INTERNETI.D-LINK ,8 PORTA ,SGZB0215;COP;5;986;986;0.2
8108;SHP11405;SHPERNDARS INTERNETI.NETIS ST3108S,8 PORTA,SGZA0711;COP;5;895.3333;895.3333;0.2
8108;UPS11406;UPS.POWER TREE S650C ,650 VA/390W ,SFDA0020;COP;2;3626.6666;3626.6666;0.2
8108;UPS11407;UPS.POWER TREE S1250C ,1250 VA/750W SFDA0039;COP;2;7026.6666;7026.6666;0.2
8108;UPS7831;UPS.POWER TREE UPS 850 VA / 150 WATTS ,LINE-INTERACTIVE ,SFDA0038;COP;2;4760;4760;0.2
8109;MON8919;MONITOR.ACER V226HQLBBD ,22'' ,LED ,SBAM0046;COP;2;11760.67;11760.67;0.2
8109;MON9852;MONITOR.ACER V196HQLAB ,18.5'',ASEMBLUAR ,SBAM0042;COP;2;8255.08;8255.08;0.2
8105;HD11418;HARD DRIVE.A-DATA ,HV620 ,HDD EXTERNAL ,SIFN9505;COP;1;6999.4666;6999.4666;0.2
8105;KUF11419;KUFJE.FREESTYLE HEADSET HOOP ,SBEC0103;COP;5;848.8666;848.8666;0.2
8105;KUF10746;KUFJE.MEDIATECH ,BOOTES NXT ,SBEO0062;COP;10;396.6666;396.6666;0.2
8111;KAB11412;KABELL.ALS-PC-S ALLSTRONG ,SHFC0501;COP;20;68;68;0.2
8111;KAB11413;KABELL.ALS-PS-S ALLSTRONG,SHFC0502;COP;20;90.6666;90.6666;0.2
8111;KAB11414;KABELL.ALS-PC-S ALLSTRONG ,SHFC0503;COP;20;113.3333;113.3333;0.2
8111;KAB11415;KABELL.ALS-PC-S ALLSTRONG ,SHFC0504;COP;20;154.1333;154.1333;0.2
8112;PC11409;LAPTOP.ASUS NB X555LA-XX281 ,SAFA0141;COP;1;37740;37740;0.2
8112;PC11431;LAPTOP.HP NB PROBOOK 450 G3 i5-6200U ,SACD0326;COP;3;67886.6666;67886.6666;0.2
8112;PC11432;LAPTOP.LENOVO NB IDEAPAD 500-15ISK ,SAAD1170;COP;2;90780;90780;0.2
8112;PC11410;LAPTOP.DELL NB INSPIRON 5567 SAID1327P;COP;2;88286.6666;88286.6666;0.2
8112;PC11411;LAPTOP.ASUS NB X540SA-XX433 ,SAFA0082;COP;8;28333.3333;28333.3333;0.2
8112;PC11408;LAPTOP.DELL NB INSPIRON 5567 ,SAID1321P;COP;1;64826.6666;64826.6666;0.2
8113;MON11399;MONITOR.LENOVO LI2215 ,21.5'',65CCAAC6EU,SBAA0005;COP;6;10766.6666;10766.6666;0.2
8113;MON11400;MONITOR.DELL SE2216H ,21.5'' ,SBAI0572;COP;4;12353.3333;12353.3333;0.2
8113;PC11338;PC.HP PC 280G2 MT ,INTEL CELERON ,G3900,SACB0466;COP;3;30373.3333;30373.3333;0.2
8113;PC11401;PC.HP PC 280G2 MT,INTELCORE ,i3-6100 ,V7Q89EA,SACB0460;COP;2;40233.3333;40233.3333;0.2
8113;PC11402;PC.HP PC PRO 400G3 MT ,INTELCORE i5-6500,,P5K07EA,SACB0666;COP;1;54740;54740;0.2
8113;PC11403;PC.LENOVO PC 200-01IBW ,i3-5005U,90FA005FRI,SAAB0304;COP;3;38080;38080;0.2
8113;KAB10052;KABELL.LOGILINK HDMI ,3M ,CH0038 ,SHBZ0032;COP;20;279.9333;279.9333;0.2
8113;KAB11404;KABELL.LOGLINK CH0039 ,HDMI,5M ,SHAA1001;COP;5;592.7333;592.7333;0.2
8113;MOD11050;MODEM.TRENDNET TEW-711BR ,N150,WIRELESS ,SGZA0603;COP;10;1700;1700;0.2
8113;SHP10724;SHPERNDARES INTERNETI.D-LINK ,8 PORTA ,SGZB0215;COP;5;986;986;0.2
8113;SHP11405;SHPERNDARS INTERNETI.NETIS ST3108S,8 PORTA,SGZA0711;COP;5;895.3333;895.3333;0.2
8113;UPS11406;UPS.POWER TREE S650C ,650 VA/390W ,SFDA0020;COP;8;3626.6666;3626.6666;0.2
8113;UPS11407;UPS.POWER TREE S1250C ,1250 VA/750W SFDA0039;COP;4;7026.6666;7026.6666;0.2
8113;UPS7831;UPS.POWER TREE UPS 850 VA / 150 WATTS ,LINE-INTERACTIVE ,SFDA0038;COP;8;4760;4760;0.2
8114;MON8919;MONITOR.ACER V226HQLBBD ,22'' ,LED ,SBAM0046;COP;8;11786.6666;11786.6666;0.2
8114;MON9852;MONITOR.ACER V196HQLAB ,18.5'',ASEMBLUAR ,SBAM0042;COP;8;8273.3333;8273.3333;0.2
8115;HD5653;HARD DRIVE.VERBATIM SIFM0097 ,500GB;COP;6;5891.0666;5891.0666;0.2
8115;HD11417;HARD DRIVE.VERBATIM 1TB ,SIFM0082;COP;3;6955.2666;6955.2666;0.2
8115;MAUS9724;MAUS.MODECOM OPTICAL MAUS,LM-11 ,SBCZ3500;COP;20;279.9333;279.9333;0.2
8115;ALT11420;ALTOPALANT.OMEGA 2.1 ,5W ,SBDZ2006;COP;3;1581;1581;0.2
8115;KUF10746;KUFJE.MEDIATECH ,BOOTES NXT ,SBEO0062;COP;10;396.6666;396.6666;0.2
8115;KUF11419;KUFJE.FREESTYLE HEADSET HOOP ,SBEC0103;COP;40;848.8666;848.8666;0.2
8096;CEL11376;CELULAR.LG K5 ,TITAN;COP;60;78.57;78.57;0.2
8096;CEL11377;CELULAR.LG K5G ,GOLD;COP;60;78.57;78.57;0.2
8096;TV11378;LED.SAMSUNG UE49KS7500 ,SMART,SUHD,4HDMI,3USB;COP;7;1032.65;1032.65;0.2
8096;KUF11249;KUFJE.SONNY MDRZX110W.AE;COP;7;8.67;8.67;0.2
8096;KUF11250;KUFJE.SONY MDRZX110P.AE ,RED;COP;22;8.67;8.67;0.2
8096;KASET11253;KASETOFON.PIONER MVH190UB ,USB,AUX,4x50W;COP;10;37.31;37.31;0.2
8116;A5786;ASP.60cm TT14 ST/GRX/F/60;COP;160;33;33;0.2
8116;A6270;ASP.90cm  TURBOAIR TT14, shin.ix;COP;20;40;40;0.2
8116;A9203;ASP.60cm TT14 LX/GR/VT/A/60;COP;50;38;38;0.2
8117;LV11500;LVT.HOTPOINT BHWMD 732 UK;COP;3;224;224;0.2
8118;PERZ11133;PERZIERES.FERRARI G2002800 ,250W,0.6L;COP;100;15.4;15.4;0.2
8118;TO11146;TOST.GIRMI BS1000 ,PETRA VERA COMPACT;COP;40;16.5;16.5;0.2
8119;EKS10029;EKSPRES.DCG ES6514;COP;100;33;33;0.2
8119;FM11468;MIKROVALE.DCG MWG825N ,25LIT;COP;25;39;39;0.2
8119;VEN9573;TERMOVENTILATOR.DCG HL9733;COP;540;5;5;0.2
8119;TO5236;TOST.DCG ST2550 ,mini bistechiera;COP;300;5.5;5.5;0.2
8119;GR3713;GRIRESE.DCG HM 9292 immers aciaio;COP;60;9.5;9.5;0.2
8119;TH FL11467;TH FLOKESH.DCG HTVD2600;COP;300;6.5;6.5;0.2
8119;ST5809;STUFA.DCG SA9300 ,GAS ,kerpudh;COP;12;75;75;0.2
8120;CEL11435;CELULAR.WIKO RAINBOW 4G ,BLACK;COP;20;73;73;0.2
8120;CEL11436;CELULAR.WIKO RAINBOW 4G BLEEN;COP;20;73;73;0.2
8120;CEL11437;CELULAR.WIKO RAINBOW 4G WHITE;COP;10;73;73;0.2
8120;CEL10508;CELULAR.SAMSUNG SM-J105H GOLD 3G DUAL SIM ,J105HDEO;COP;75;66;66;0.2
8120;CEL10509;CELULAR.SAMSUNG SM-J105H WHITE 3G DUAL SIM ,J105HDEB;COP;75;66;66;0.2
8120;CEL10675;CELULAR.SAMSUNG SM-G930FZ ,S7 ,32GB,GOLD;COP;4;430;430;0.2
8120;CEL10585;CELULAR.SAMSUNG SM-G930FZ ,S7 ,32GB,SILVER;COP;4;430;430;0.2
8115;TAST10734;TASTIER.OMEGA ERGONOMIC + MAUS ,SBBZ3008;COP;2;1042.6666;1042.6666;0.2
8115;TAST10621;TASTIER.OMEGA KEYBOARD MULTIMEDIA,USB,BLACK ,SBBZ3005;COP;1;605.2;605.2;0.2
8115;HD11418;HARD DRIVE.A-DATA ,HV620 ,HDD EXTERNAL ,SIFN9505;COP;4;6999.4666;6999.4666;0.2
8115;USB9084;USB.VERBATIM FLASH DRIVE ,8 GB ,SLIDER BLACK ,SBNN1200;COP;20;430.6666;430.6666;0.2
8115;USB11433;USB.A-DATA ,8GB ,UD310 ,BLACK ,SBNZ0503;COP;30;420.4666;420.4666;0.2
8115;USB11434;USB.A-DATA ,8GB ,UV130 ,GOLD ,SBNZ0504;COP;2;427.2666;427.2666;0.2
8115;USB9618;USB.VERBATIM FLASH DRIVE SB 2.0 16GB ,SLIDER DRIVER ,BLACK ,SBNN1201;COP;20;521.3333;521.3333;0.2
8115;USB11421;USB.A-DATA 16GB ,SBNZ0513;COP;4;511.1333;511.1333;0.2
8115;USB7854;USB.VERBATIM USB 2.0 DRIVE 8GB MICRO STORENGO CARIBBEAN BLUE,SBNN0071;COP;27;432.9333;432.9333;0.2
8115;USB11209;USB.A-DATA 32GB ,BLACK SBNZ0517;COP;2;942.9333;942.9333;0.2
8115;KM5650;K MEMORIE.VERBATIM SEBZ0508,SD CARD 8GB;COP;5;330.9333;330.9333;0.2
8115;KM10744;K MEMORIE.A-DATA MICRO SD 8GB ,ADOPTOR ,SEBZ6000;COP;20;324.1333;324.1333;0.2
8115;KM7915;K MEMORIE.VERBATIM MICRO SDHC CARD 16GB CLASS 10 INCL ADAPTER ,SEBZ0519;COP;20;653.9333;653.9333;0.2
8115;KM5651;K MEMORIE.VERBATIM SEBZ0521,MICRO SDHC CARD 32GB;COP;10;1230.8;1230.8;0.2
8115;TAST11422;TASTIER.GENIUS KM-130 ,MAUS SBBT0066;COP;15;1106.1333;1106.1333;0.2
8115;TAST11423;TASTIER.GENIUS SBBT0081;COP;20;661.8666;661.8666;0.2
8115;TAST10731;TASTIER.GENIUS ,KB-125 ,SBBT0092;COP;10;782;782;0.2
8115;MAUS10626;MAUS.GENIUS WIRELESS ,1200 DPI ,NX-70 ,G5 ,SBCT0116;COP;25;741.2;741.2;0.2
8115;MAUS11424;MAUS.GENIUS NX-7005 ,BLU,WIRELES,SBCT0322;COP;14;732.1333;732.1333;0.2
8115;MAUS11425;MAUS.GENIUS DX-150,SBCT0950;COP;14;431.8;431.8;0.2
8115;ALT10048;ALTOPALANT.GENIUS SP-HF160 ,BLACK ,SBDT0047;COP;7;829.6;829.6;0.2
8115;ALT11426;ALTOPALANT.GENIUS SBDT0048;COP;10;990.5333;990.5333;0.2
8115;ALT11427;ALTOPALANT.GENIUS SP-U120 ,BLECK ,SBDT0099;COP;6;924.8;924.8;0.2
8115;ALT11428;ALTOPALANT.GENIUS SBDT0109;COP;7;2307.4666;2307.4666;0.2
8115;KUF11429;KUFJE.GENIUS +MIKROFON ,SBEH0010;COP;14;446.5333;446.5333;0.2
8115;KUF7893;KUFJE.GENIUS HS-04S ,HEADPHONE+MICROFON ,SBEH0012;COP;14;779.7333;779.7333;0.2
8115;KUF7896;KUFJE.GENIUS HS-200C ,RETALI PASK ,HEADPHONE+MICROFON ,SBEH0051;COP;14;422.7333;422.7333;0.2
8115;KUF11430;KUFJE.GENIUS +MIKROFON SBEH0055;COP;14;613.1333;613.1333;0.2
8115;USB11499;USB.VERBATIM 16GB,GREEN ,SBNN0060;COP;27;623.3333;623.3333;0.2
8105;MAUS9724;MAUS.MODECOM OPTICAL MAUS,LM-11 ,SBCZ3500;COP;10;279.9333;279.9333;0.2
8120;CEL11444;CELULAR.SASMSUNG SM-G930 S7 ,32GB ,WHITE;COP;2;430;430;0.2
8120;CEL11445;CELULAR.HUAWEI Y5-II ,8GB,BLACK;COP;20;88;88;0.2
8120;CEL11446;CELULAR.NOKIA LUMIA 650 ,WHITE;COP;40;92;92;0.2
8120;CEL11447;CELULAR.LG K350 K8 ,4G,BLU;COP;15;98;98;0.2
8120;PC11438;LAPTOP.HP 250 W4M67EA;COP;46;200;200;0.2
8120;PC11439;LAPTOP.HP 250 W4M72EA;COP;20;232;232;0.2
8121;FU11501;FU.ARISTON FK 61 X/HAS;COP;16;160;160;0.2
8121;FR10486;COMB.ELECTROLUX EN 3613JOX;COP;16;240;240;0.2
8121;PN10575;PIAN.ELECTROLUX EGT 6242LOM ,4 GAS;COP;16;130;130;0.2
8121;PN2027;PIAN.ARISTON  TD 631 S (CH);COP;36;113;113;0.2
8121;LV11391;LVT.ARISTON WMTG 722H EX ,7KG,1200XH;COP;5;195;195;0.2
8121;THR11387;TH RROBASH.ELECTROLUX RDH 3685GFE;COP;10;310;310;0.2
8121;KO11388;KOND.ELECTROLUX EXI09 HJIW ,9BTU,INVERTER;COP;13;290;290;0.2
8121;KO11389;KOND.WHIRLPOOL SPIW 409L ,9BTU;COP;7;270;270;0.2
8121;KO11390;KOND.WHIRLPOOL SPIW 412L ,12BTU;COP;7;280;280;0.2
8121;FR10195;COMB.HOTPOINT EBOH 18223 X F SL;COP;5;260;260;0.2
8122;HE10868;HEKUR.ELECTROLINE CPE200C ,KALDAJ;COP;100;25.56;25.56;0.2
8122;TV11448;LED.LG 43UH661V ,SMART,UHD,3HDMI,2 USB;COP;30;416.35;416.35;0.2
8122;HE8783;HEKUR.BOSCH TDA2610 ,2000W;COP;100;19.14;19.14;0.2
8122;PR11449;PRINTER.BROTHER HL3140CW ,WIFI,COLOR;COP;10;103.71;103.71;0.2
8122;PR11450;PRINTER.BROTHER DCP1612W ,1200DPI;COP;80;78.55;78.55;0.2
8122;PR11451;PRINTER.BROTHER MFC1910W;COP;15;106.59;106.59;0.2
8122;PR11452;PRINTER.BROTHER MFCL2700DW ,FG/18PPM 250FG;COP;8;116.19;116.19;0.2
8122;PR11453;PRINTER.CANON MG3051 ,WHITE;COP;80;25.06;25.06;0.2
8122;PR11454;PRINTER.EPSON WF2630WF;COP;30;54.35;54.35;0.2
8122;PR11455;PRINTER.SAMSUNG SLM2070W;COP;8;105.73;105.73;0.2
8122;PR11456;PRINTER.SAMSUNG SLM2026W;COP;20;60.55;60.55;0.2
8122;TV11457;LED.HITACHI 32HB2W661 ,SMART,FHD,3HDMI;COP;100;182.23;182.23;0.2
8122;TV11458;LED.HITACHI 49HG6W691 ,SMART,UHD,4HDMI;COP;40;384.32;384.32;0.2
8122;TV11459;LED.HITACHI 55HG2W691 ,4K,4HDMI,SMART;COP;15;445.74;445.74;0.2
8122;TV11460;LD.HITACHI 43HG6W691 ,SMART,UHD,4HDMI;COP;50;312.98;312.98;0.2
8122;KASET11254;KASETOFON.PIONER DEH1900UB;COP;10;49.32;49.32;0.2
8122;DVD8792;DVD.LG DP132 ,DViX;COP;50;20.04;20.04;0.2
8122;TEL11461;TELEFON.BRONDI MARRIOT ,BLACK,CORDLES;COP;30;10.81;10.81;0.2
8122;TEL11462;TELEFON.PANASONIC KXTG1611JTW,WHITE,CORDLES;COP;10;13.45;13.45;0.2
8122;TEL11463;TELEFON.PANASONIC KXTG1611JTH ,CORDLES;COP;10;13.45;13.45;0.2
8122;TEL10864;TELEFON.SIEMENS AS405W ,CORDLES;COP;20;16.37;16.37;0.2
8122;MAS11464;MASAZHIER.JOYCARE JC264;COP;10;24.48;24.48;0.2
8122;MAS11465;MSAZHIER.HOMEDICS FMS230H;COP;6;36.84;36.84;0.2
8122;TV11466;LED.LG 55C6V ,4K ,SMART,4HDMI,3USB;COP;1;1706.03;1706.03;0.2
8172;FR7225;COMB.SAMSUNG RB-31FWRNDSA;COP;25;279;279;0.2
8172;FR9303;COMB.SAMSUNG RB31FERNDSA/EF ,310L,A+,DISPLAY,INOX;COP;10;289;289;0.2
8172;FR10938;COMBI.SAMSUNG RB29HSR2DSA,IX,NF,1.78m;COP;15;225;225;0.2
8172;FR10939;COMBI.SAMSUNG RB29HSR2DWW, NF,1.78m;COP;30;209;209;0.2
8172;FR7225;COMB.SAMSUNG RB-31FWRNDSA;COP;10;279;279;0.2
8172;FR10490;COMB.AEG S-53620CTX2;COP;5;279;279;0.2
8172;FSH9269;FSHESE.SAMSUNG VCC44E0S3B ,1500 W,BLU;COP;100;44;44;0.2
8172;PERZ10761;PERZIERES.NEO CP-103 BLACK;COP;40;8.5;8.5;0.2
8172;EKS9695;EKSPRES.KRUPS XP3410;COP;50;74;74;0.2
8172;BAR11529;BARBEQUE.RUSSELL HOBS CLASSIC;COP;10;22;22;0.2
8173;6271;Transporte per blerje/Euro;;0;0;0;0
8173;6271;Transporte per blerje/Euro;;0;0;0;0.2
8174;608;SHERBIM DOGANOR;;0;0;0;0
8175;616;SIGURIME;;0;0;0;0.2
8176;616;PARKIM;;0;0;0;0.2
8177;613;Qera;;0;0;0;0.2
8178;618;PRIZA ELEKTRIKE;;0;0;0;0
8179;618;FILM ME AJER;;0;0;0;0.2
8180;618;LETER PRINT.;;0;0;0;0.2
8181;616;PARKIM;;0;0;0;0.2
8182;615;RIPARIM KASE;;0;0;0;0.2
8123;KA11481;POWER BANK.DENVER PBA-2600 ,WHITE;COP;48;2.8;2.8;0.2
8123;KA11482;POWER BANK.DENVER PBA-2600 ,PINK;COP;48;2.8;2.8;0.2
8123;KA11484;POWER BANK.DENVER PBA-2600 BLACK;COP;48;2.8;2.8;0.2
8123;KA11483;POWER BANK.DENVER PBA-2600 ,BLU;COP;48;2.8;2.8;0.2
8123;GAM11485;GAME PAD.DENVER GMP-270 CMK2;COP;300;12.5;12.5;0.2
8123;DRON11487;DRON.DENVER DCH-261;COP;48;19;19;0.2
8123;DRON11488;DRON.DENVER DCH-600;COP;24;50;50;0.2
8123;DRON11489;DRON.DENVER DCH-330;COP;24;40;40;0.2
8123;HOV11490;HOVERBOARD.DENVER DBO-6550 ,BLU;COP;8;142;142;0.2
8123;HOV11491;HOVERBOARD.DENVER DBO-6550 ,RED;COP;8;142;142;0.2
8123;HOV11492;HOVERBOARD.DENVER DBO-10050 ,WHITE;COP;2;190;190;0.2
8123;HOV11493;HOVERBOARD.DENVER DBO-10050 ,BLACK;COP;2;190;190;0.2
8123;HOV11494;HOVERBOARD.DENVER DBO-6500 ,BLU;COP;2;124;124;0.2
8123;HOV11495;HOVERVOARD.DENVER DBO-6500 ,BLACK;COP;2;125;125;0.2
8123;CA11496;CANTE HOVERBOARD.DENVER BSB-80;COP;26;5.9;5.9;0.2
8123;CA11497;CANTE HOVERBOARD BSB-65;COP;20;4.5;4.5;0.2
8123;CA11498;CANTE HOVERBOARD.DENVER BSB-100;COP;10;6.5;6.5;0.2
8123;6271;Transporte per blerje/Euro;;0;0;0;0
7199;6271;Transporte per blerje/Euro;;0;0;0;0
8591;616;SIGURIME;;0;0;0;0
8592;NAFTE6242;NAFTE;COP;3710;133.3334;133.3334;0.2
8593;626;Shpz.postare e telekom.;;0;0;0;0.2
8594;FR4082;FR.DELUX RD 125 S;COP;349;54;54;0.2
8594;FR10259;FR.OQEAN D250NFS ,SILVER,NOFROS;COP;122;118;118;0.2
8594;FR4081;FR.DELUX RD 60 S  minibar;COP;200;43;43;0.2
8594;FR4085;FR.DELUX FD 26 S ,gri,statik;COP;60;83;83;0.2
8595;A8028;ASP.90cm SMEG KC90PO;COP;1;399.96;399.96;0.2
8595;FU6931;FU.SMEG SF750AO;COP;3;384.6166;384.6166;0.2
8596;CEL8818;CELULAR.HUAWEI ASCEND G6 ITA WHITE ,HUAG6ITAWH;COP;4;112.6875;112.6875;0.2
7560;618;Te ndryshme/USD;;0;0;0;0.2
8128;6271;Transporte per blerje/Euro;;0;0;0;0
8129;6271;Transporte per blerje/Euro;;0;0;0;0
8131;SHTR10970;SHTRYDHESE.DELUX MY-616A ,1000W;COP;860;17;17;0.2
8132;BAN11511;BANAK.DELUX DE-2210;COP;84;79;79;0.2
8132;BAN11512;BANAK.DELUX DE-2810;COP;70;87;87;0.2
8132;PJ9313;PJESE KEMBIMI.KAIFENG;COP;4;0;0;0.2
8133;DEP11516;DEPILATOR.PANASONIC ES-ED92RP503;COP;6;44.3;44.3;0.2
8133;DEP6493;DEPILATOR.PANASONIC ES-ED20-V503;COP;20;29.39;29.39;0.2
8133;FM3478;MIKROVALE.PANASONIC NN-E221M MEPG,20L;COP;20;57.55;57.55;0.2
8133;HIFI11518;HIFI.PANASONIC SC-HC195EG-K;COP;5;58.41;58.41;0.2
8133;HIFI11519;HIFI.PANASONIC SC-HC195EG-W;COP;5;58.41;58.41;0.2
8133;DVD11517;DVD.PANASONIC SC-BTT405EG9;COP;10;152.19;152.19;0.2
8133;DEP6493;DEPILATOR.PANASONIC ES-ED20-V503;COP;10;29.39;29.39;0.2
8133;MAK3481;MAKINE RROJE.PANASONIC ER2403K503;COP;28;12.14;12.14;0.2
8133;DEP11513;DEPILATOR.PANASONIK ES-ED96-S503;COP;10;57.84;57.84;0.2
8133;SHTR8536;SHTRYDHESE.PANASONIC MJ-SJ01KXE;COP;21;54.06;54.06;0.2
8133;HC9295;HOME CINEMA.PANASONIC SC-BTT465EG9;COP;6;199.29;199.29;0.2
8133;ALT11520;ALTOPALANT.PANASONIC SC-CMAX5E-K;COP;1;291.92;291.92;0.2
8133;BB11515;BERESE BUKE.PANASONIC SD-2511KXE;COP;5;114.74;114.74;0.2
8133;MAK6488;MAKINE RROJE.PANASONIC ES-RW30-S503,KARIKUESHME;COP;10;19.94;19.94;0.2
8133;MAK5437;MAKINE RROJE.PANASONIC ER-GY10CM;COP;20;25.3;25.3;0.2
8133;MAK3481;MAKINE RROJE.PANASONIC ER2403K503;COP;12;12.14;12.14;0.2
8133;MAK8129;MAKINE RROJE.PANASONIC ES-SA40-S503;COP;30;16.09;16.09;0.2
8133;DEP11514;DEPILATOR.PANASONIC ES-WH80-P803;COP;4;156.35;156.35;0.2
8133;EKS9296;EKSPOZITOR.PANASONIC;COP;4;2.5;2.5;0.2
8134;LS9682;LVST.INDESIT DIF 14B1 EU ,TOTAL INKASO;COP;20;160;160;0.2
8134;LV11522;LVT.IWSE 61051CECO EU ,6KG,1000XH;COP;40;130;130;0.2
8134;LV11523;LVT.INDESIT IWC 71051 C ECO EU,7KG,1000XH;COP;24;145;145;0.2
8134;LV11282;LVT.INDESIT WDD 9640B EU, (9L+6TH);COP;27;240;240;0.2
8247;FR4937;FR.DELUX FD 30 S gri,statik,300 lit;COP;106;106;106;0.2
8247;FR7098;FR.OQEAN MDD 220;COP;141;88;88;0.2
8247;FR10513;COMB.OQEAN MDD 220DS ,DISPENSER UJI;COP;141;93;93;0.2
8247;FR4085;FR.DELUX FD 26 S ,gri,statik;COP;141;87;87;0.2
8250;6271;Transporte per blerje/Euro;;0;0;0;0
8251;616;SIGURIME;;0;0;0;0
8252;6271;Transporte per blerje/USD;;0;0;0;0.2
8253;6271;Transporte per blerje/Euro;;0;0;0;0
8254;616;SIGURIME;;0;0;0;0
8255;6271;Transporte per blerje/Euro;;0;0;0;0.2
